"","date","File.Name","Dataset","aid","Count","Minimum","Maximum","Range","Mean","Standard.Deviation","Variance","Upper.Quartile","Upper.1.5.IQR","veg_index","Lower.1.5.IQR","Lower.Quartile","min_temp","max_temp","Temperature","Dew.Point","humid","rain","wind_speed","wind_dir","visibility","pollen_count","day","month","year","fyear","ds","logvalue","season","pollen_cat","mintemp_anom","maxtemp_anom"
"1795",2019-08-27,"MOD13Q1_006__250m_16_days_EVI_doy2019225_aid0001","_250m_16_days_EVI","aid0001",595,-0.041,0.59,"(-0.041,0.59)",0.2156,0.1117,0.0125,0.276,0.4866,0.208,-0.041,0.131,10,16.2,12.9,6.4,66.75,0.8,20.5,173.13,9.7,0,"27","08","2019","2019",239,0,"Not in season","Very low",1.06809761577618,7.26809761577618
"1796",2019-08-28,"MOD13Q1_006__250m_16_days_EVI_doy2019225_aid0001","_250m_16_days_EVI","aid0001",595,-0.041,0.59,"(-0.041,0.59)",0.2156,0.1117,0.0125,0.276,0.4866,0.208,-0.041,0.131,5,16.2,11.2,4.4,65.31,0,16.6,159,10.3,0,"28","08","2019","2019",240,0,"Not in season","Very low",-3.97414496132885,7.22585503867115
"1797",2019-08-28,"MOD13Q1_006__250m_16_days_EVI_doy2019225_aid0001","_250m_16_days_EVI","aid0001",595,-0.041,0.59,"(-0.041,0.59)",0.2156,0.1117,0.0125,0.276,0.4866,0.208,-0.041,0.131,5,16.2,11.2,4.4,65.31,0,16.6,159,10.3,0,"28","08","2019","2019",240,0,"Not in season","Very low",-3.97414496132885,7.22585503867115
"1798",2019-08-29,"MOD13Q1_006__250m_16_days_EVI_doy2019225_aid0001","_250m_16_days_EVI","aid0001",595,-0.041,0.59,"(-0.041,0.59)",0.2156,0.1117,0.0125,0.276,0.4866,0.208,-0.041,0.131,4,17.3,11.4,4,62.39,0,14.8,198.42,10.5,0,"29","08","2019","2019",241,0,"In season","Very low",-5.01829194262063,8.28170805737937
"1799",2019-08-29,"MOD13Q1_006__250m_16_days_EVI_doy2019225_aid0001","_250m_16_days_EVI","aid0001",595,-0.041,0.59,"(-0.041,0.59)",0.2156,0.1117,0.0125,0.276,0.4866,0.208,-0.041,0.131,4,17.3,11.4,4,62.39,0,14.8,198.42,10.5,0,"29","08","2019","2019",241,0,"In season","Very low",-5.01829194262063,8.28170805737937
"1800",2019-08-30,"MOD13Q1_006__250m_16_days_EVI_doy2019241_aid0001","_250m_16_days_EVI","aid0001",602,-0.0299,0.6378,"(-0.0299,0.6378)",0.2098,0.1078,0.0116,0.2655,0.4608,0.2092,-0.0299,0.1291,6,16.3,11.2,7.4,78.87,2,24.1,194.5,11,0,"30","08","2019","2019",242,0,"In season","Very low",-3.06438135923242,7.23561864076758
"1801",2019-08-30,"MOD13Q1_006__250m_16_days_EVI_doy2019241_aid0001","_250m_16_days_EVI","aid0001",602,-0.0299,0.6378,"(-0.0299,0.6378)",0.2098,0.1078,0.0116,0.2655,0.4608,0.2092,-0.0299,0.1291,6,16.3,11.2,7.4,78.87,2,24.1,194.5,11,0,"30","08","2019","2019",242,0,"In season","Very low",-3.06438135923242,7.23561864076758
"1802",2019-08-31,"MOD13Q1_006__250m_16_days_EVI_doy2019241_aid0001","_250m_16_days_EVI","aid0001",602,-0.0299,0.6378,"(-0.0299,0.6378)",0.2098,0.1078,0.0116,0.2655,0.4608,0.2092,-0.0299,0.1291,7,17.1,13,6.2,65.2,1.2,24.1,250.48,11.1,0,"31","08","2019","2019",243,0,"In season","Very low",-2.11245124229745,7.98754875770255
"1803",2019-08-31,"MOD13Q1_006__250m_16_days_EVI_doy2019241_aid0001","_250m_16_days_EVI","aid0001",602,-0.0299,0.6378,"(-0.0299,0.6378)",0.2098,0.1078,0.0116,0.2655,0.4608,0.2092,-0.0299,0.1291,7,17.1,13,6.2,65.2,1.2,24.1,250.48,11.1,0,"31","08","2019","2019",243,0,"In season","Very low",-2.11245124229745,7.98754875770255
"1804",2019-09-01,"MOD13Q1_006__250m_16_days_EVI_doy2019241_aid0001","_250m_16_days_EVI","aid0001",602,-0.0299,0.6378,"(-0.0299,0.6378)",0.2098,0.1078,0.0116,0.2655,0.4608,0.2092,-0.0299,0.1291,9.3,20.4,13.9,9.3,75.19,7.11,29.5,205.58,10.3,0,"01","09","2019","2019",244,0,"In season","Very low",0.13746108512372,11.2374610851237
"1805",2019-09-01,"MOD13Q1_006__250m_16_days_EVI_doy2019241_aid0001","_250m_16_days_EVI","aid0001",602,-0.0299,0.6378,"(-0.0299,0.6378)",0.2098,0.1078,0.0116,0.2655,0.4608,0.2092,-0.0299,0.1291,9.3,20.4,13.9,9.3,75.19,7.11,29.5,205.58,10.3,0,"01","09","2019","2019",244,0,"In season","Very low",0.13746108512372,11.2374610851237
"1806",2019-09-02,"MOD13Q1_006__250m_16_days_EVI_doy2019241_aid0001","_250m_16_days_EVI","aid0001",602,-0.0299,0.6378,"(-0.0299,0.6378)",0.2098,0.1078,0.0116,0.2655,0.4608,0.2092,-0.0299,0.1291,7,21.4,14.1,9.5,75.96,0,22.3,141.5,11.4,1,"02","09","2019","2019",245,0.693147180559945,"In season","Low",-2.21463921566734,12.1853607843327
"1807",2019-09-02,"MOD13Q1_006__250m_16_days_EVI_doy2019241_aid0001","_250m_16_days_EVI","aid0001",602,-0.0299,0.6378,"(-0.0299,0.6378)",0.2098,0.1078,0.0116,0.2655,0.4608,0.2092,-0.0299,0.1291,7,21.4,14.1,9.5,75.96,0,22.3,141.5,11.4,0,"02","09","2019","2019",245,0,"In season","Very low",-2.21463921566734,12.1853607843327
"1808",2019-09-03,"MOD13Q1_006__250m_16_days_EVI_doy2019241_aid0001","_250m_16_days_EVI","aid0001",602,-0.0299,0.6378,"(-0.0299,0.6378)",0.2098,0.1078,0.0116,0.2655,0.4608,0.2092,-0.0299,0.1291,7,23.6,14.1,9.2,74.94,0,29.5,162.76,9.6,0,"03","09","2019","2019",246,0,"In season","Very low",-2.26868113260776,14.3313188673922
"1809",2019-09-03,"MOD13Q1_006__250m_16_days_EVI_doy2019241_aid0001","_250m_16_days_EVI","aid0001",602,-0.0299,0.6378,"(-0.0299,0.6378)",0.2098,0.1078,0.0116,0.2655,0.4608,0.2092,-0.0299,0.1291,7,23.6,14.1,9.2,74.94,0,29.5,162.76,9.6,8,"03","09","2019","2019",246,2.19722457733622,"In season","High",-2.26868113260776,14.3313188673922
"1810",2019-09-04,"MOD13Q1_006__250m_16_days_EVI_doy2019241_aid0001","_250m_16_days_EVI","aid0001",602,-0.0299,0.6378,"(-0.0299,0.6378)",0.2098,0.1078,0.0116,0.2655,0.4608,0.2092,-0.0299,0.1291,12.2,19.1,15.7,10.2,70.78,0,42.5,175.79,11.6,0,"04","09","2019","2019",247,0,"In season","Very low",2.87541201094692,9.77541201094692
"1811",2019-09-04,"MOD13Q1_006__250m_16_days_EVI_doy2019241_aid0001","_250m_16_days_EVI","aid0001",602,-0.0299,0.6378,"(-0.0299,0.6378)",0.2098,0.1078,0.0116,0.2655,0.4608,0.2092,-0.0299,0.1291,12.2,19.1,15.7,10.2,70.78,0,42.5,175.79,11.6,5,"04","09","2019","2019",247,1.79175946922805,"In season","Moderate",2.87541201094692,9.77541201094692
"1812",2019-09-05,"MOD13Q1_006__250m_16_days_EVI_doy2019241_aid0001","_250m_16_days_EVI","aid0001",602,-0.0299,0.6378,"(-0.0299,0.6378)",0.2098,0.1078,0.0116,0.2655,0.4608,0.2092,-0.0299,0.1291,13,23,16.5,8,58.26,0.8,46.4,159.48,11.4,4,"05","09","2019","2019",248,1.6094379124341,"In season","Moderate",3.61771689164117,13.6177168916412
"1813",2019-09-05,"MOD13Q1_006__250m_16_days_EVI_doy2019241_aid0001","_250m_16_days_EVI","aid0001",602,-0.0299,0.6378,"(-0.0299,0.6378)",0.2098,0.1078,0.0116,0.2655,0.4608,0.2092,-0.0299,0.1291,13,23,16.5,8,58.26,0.8,46.4,159.48,11.4,0,"05","09","2019","2019",248,0,"In season","Very low",3.61771689164117,13.6177168916412
"1814",2019-09-06,"MOD13Q1_006__250m_16_days_EVI_doy2019241_aid0001","_250m_16_days_EVI","aid0001",602,-0.0299,0.6378,"(-0.0299,0.6378)",0.2098,0.1078,0.0116,0.2655,0.4608,0.2092,-0.0299,0.1291,11,24.8,16.8,8.8,62.58,0,16.6,157.42,11.6,0,"06","09","2019","2019",249,0,"In season","Very low",1.55831018611945,15.3583101861195
"1815",2019-09-06,"MOD13Q1_006__250m_16_days_EVI_doy2019241_aid0001","_250m_16_days_EVI","aid0001",602,-0.0299,0.6378,"(-0.0299,0.6378)",0.2098,0.1078,0.0116,0.2655,0.4608,0.2092,-0.0299,0.1291,11,24.8,16.8,8.8,62.58,0,16.6,157.42,11.6,0,"06","09","2019","2019",249,0,"In season","Very low",1.55831018611945,15.3583101861195
"1816",2019-09-07,"MOD13Q1_006__250m_16_days_EVI_doy2019241_aid0001","_250m_16_days_EVI","aid0001",602,-0.0299,0.6378,"(-0.0299,0.6378)",0.2098,0.1078,0.0116,0.2655,0.4608,0.2092,-0.0299,0.1291,11,35,22.2,6.6,44.29,0,25.9,137.59,11.6,0,"07","09","2019","2019",250,0,"In season","Very low",1.49726857102626,25.4972685710263
"1817",2019-09-07,"MOD13Q1_006__250m_16_days_EVI_doy2019241_aid0001","_250m_16_days_EVI","aid0001",602,-0.0299,0.6378,"(-0.0299,0.6378)",0.2098,0.1078,0.0116,0.2655,0.4608,0.2092,-0.0299,0.1291,11,35,22.2,6.6,44.29,0,25.9,137.59,11.6,3,"07","09","2019","2019",250,1.38629436111989,"In season","Moderate",1.49726857102626,25.4972685710263
"1818",2019-09-08,"MOD13Q1_006__250m_16_days_EVI_doy2019241_aid0001","_250m_16_days_EVI","aid0001",602,-0.0299,0.6378,"(-0.0299,0.6378)",0.2098,0.1078,0.0116,0.2655,0.4608,0.2092,-0.0299,0.1291,16,29,22,10.1,50.6,0,38.9,241.54,10.6,0,"08","09","2019","2019",251,0,"In season","Very low",6.43466872300604,19.434668723006
"1819",2019-09-08,"MOD13Q1_006__250m_16_days_EVI_doy2019241_aid0001","_250m_16_days_EVI","aid0001",602,-0.0299,0.6378,"(-0.0299,0.6378)",0.2098,0.1078,0.0116,0.2655,0.4608,0.2092,-0.0299,0.1291,16,29,22,10.1,50.6,0,38.9,241.54,10.6,4,"08","09","2019","2019",251,1.6094379124341,"In season","Moderate",6.43466872300604,19.434668723006
"1820",2019-09-09,"MOD13Q1_006__250m_16_days_EVI_doy2019241_aid0001","_250m_16_days_EVI","aid0001",602,-0.0299,0.6378,"(-0.0299,0.6378)",0.2098,0.1078,0.0116,0.2655,0.4608,0.2092,-0.0299,0.1291,15,27.4,18.5,11.6,67.44,0,25.9,215.14,10,0,"09","09","2019","2019",252,0,"In season","Very low",5.37058731870327,17.7705873187033
"1821",2019-09-09,"MOD13Q1_006__250m_16_days_EVI_doy2019241_aid0001","_250m_16_days_EVI","aid0001",602,-0.0299,0.6378,"(-0.0299,0.6378)",0.2098,0.1078,0.0116,0.2655,0.4608,0.2092,-0.0299,0.1291,15,27.4,18.5,11.6,67.44,0,25.9,215.14,10,8,"09","09","2019","2019",252,2.19722457733622,"In season","High",5.37058731870327,17.7705873187033
"1822",2019-09-10,"MOD13Q1_006__250m_16_days_EVI_doy2019241_aid0001","_250m_16_days_EVI","aid0001",602,-0.0299,0.6378,"(-0.0299,0.6378)",0.2098,0.1078,0.0116,0.2655,0.4608,0.2092,-0.0299,0.1291,14,24.5,17.1,12,74.19,0,42.5,202.26,10.6,6,"10","09","2019","2019",253,1.94591014905531,"In season","Moderate",4.30510103476242,14.8051010347624
"1823",2019-09-11,"MOD13Q1_006__250m_16_days_EVI_doy2019241_aid0001","_250m_16_days_EVI","aid0001",602,-0.0299,0.6378,"(-0.0299,0.6378)",0.2098,0.1078,0.0116,0.2655,0.4608,0.2092,-0.0299,0.1291,13,20.9,16,11.3,74.37,0,27.7,228.63,10,4,"11","09","2019","2019",254,1.6094379124341,"In season","Moderate",3.23828654782795,11.138286547828
"1824",2019-09-12,"MOD13Q1_006__250m_16_days_EVI_doy2019241_aid0001","_250m_16_days_EVI","aid0001",602,-0.0299,0.6378,"(-0.0299,0.6378)",0.2098,0.1078,0.0116,0.2655,0.4608,0.2092,-0.0299,0.1291,11.6,16.8,14,9.7,76.4,6.36,35.3,280.91,9.1,1,"12","09","2019","2019",255,0.693147180559945,"In season","Low",1.77022053454436,6.97022053454436
"1825",2019-09-13,"MOD13Q1_006__250m_16_days_EVI_doy2019241_aid0001","_250m_16_days_EVI","aid0001",602,-0.0299,0.6378,"(-0.0299,0.6378)",0.2098,0.1078,0.0116,0.2655,0.4608,0.2092,-0.0299,0.1291,8.9,16.2,12.6,6.2,67.31,4.75,16.7,156.29,10.4,7,"13","09","2019","2019",256,2.07944154167984,"In season","Moderate",-0.999020328443912,6.30097967155609
"1826",2019-09-14,"MOD13Q1_006__250m_16_days_EVI_doy2019241_aid0001","_250m_16_days_EVI","aid0001",602,-0.0299,0.6378,"(-0.0299,0.6378)",0.2098,0.1078,0.0116,0.2655,0.4608,0.2092,-0.0299,0.1291,8,20,13.9,5.2,59.28,0,18.4,191.39,9.3,0,"14","09","2019","2019",257,0,"In season","Very low",-1.96935936449238,10.0306406355076
"1827",2019-09-15,"MOD13Q1_006__250m_16_days_EVI_doy2019257_aid0001","_250m_16_days_EVI","aid0001",609,-0.0225,0.665,"(-0.0225,0.665)",0.2085,0.1159,0.0134,0.2726,0.4903,0.1919,-0.0225,0.1248,11.8,22.8,15.9,8.5,63.27,0,31.7,238.29,10.3,3,"15","09","2019","2019",258,1.38629436111989,"In season","Moderate",1.75928010304342,12.7592801030434
"1828",2019-09-16,"MOD13Q1_006__250m_16_days_EVI_doy2019257_aid0001","_250m_16_days_EVI","aid0001",609,-0.0225,0.665,"(-0.0225,0.665)",0.2085,0.1159,0.0134,0.2726,0.4903,0.1919,-0.0225,0.1248,12.7,24.8,17.4,12.2,74.01,0.8,20.5,229.33,10.2,26,"16","09","2019","2019",259,3.29583686600433,"In season","Very high",2.58697475080796,14.686974750808
"1829",2019-09-17,"MOD13Q1_006__250m_16_days_EVI_doy2019257_aid0001","_250m_16_days_EVI","aid0001",609,-0.0225,0.665,"(-0.0225,0.665)",0.2085,0.1159,0.0134,0.2726,0.4903,0.1919,-0.0225,0.1248,13,25.8,17.7,12.6,74.02,0.2,27.7,175.33,11.6,7,"17","09","2019","2019",260,2.07944154167984,"In season","Moderate",2.81380125544571,15.6138012554457
"1830",2019-09-18,"MOD13Q1_006__250m_16_days_EVI_doy2019257_aid0001","_250m_16_days_EVI","aid0001",609,-0.0225,0.665,"(-0.0225,0.665)",0.2085,0.1159,0.0134,0.2726,0.4903,0.1919,-0.0225,0.1248,13,25.4,17.7,13.6,79.34,0,25.9,196.5,11.1,14,"18","09","2019","2019",261,2.70805020110221,"In season","High",2.73983629360114,15.1398362936011
"1831",2019-09-19,"MOD13Q1_006__250m_16_days_EVI_doy2019257_aid0001","_250m_16_days_EVI","aid0001",609,-0.0225,0.665,"(-0.0225,0.665)",0.2085,0.1159,0.0134,0.2726,0.4903,0.1919,-0.0225,0.1248,15,30.5,20.7,12.4,62.46,0,35.3,228.86,11.1,16,"19","09","2019","2019",262,2.83321334405622,"In season","Very high",4.66515654191872,20.1651565419187
"1832",2019-09-20,"MOD13Q1_006__250m_16_days_EVI_doy2019257_aid0001","_250m_16_days_EVI","aid0001",609,-0.0225,0.665,"(-0.0225,0.665)",0.2085,0.1159,0.0134,0.2726,0.4903,0.1919,-0.0225,0.1248,15,23.5,18.2,12.4,71.55,0,37.1,249.96,10.3,7,"20","09","2019","2019",263,2.07944154167984,"In season","Moderate",4.58983867704292,13.0898386770429
"1833",2019-09-21,"MOD13Q1_006__250m_16_days_EVI_doy2019257_aid0001","_250m_16_days_EVI","aid0001",609,-0.0225,0.665,"(-0.0225,0.665)",0.2085,0.1159,0.0134,0.2726,0.4903,0.1919,-0.0225,0.1248,14,21.3,15.4,10.9,75.77,20.1,22.3,260.1,10.7,2,"21","09","2019","2019",264,1.09861228866811,"In season","Low",3.5139593756182,10.8139593756182
"1834",2019-09-22,"MOD13Q1_006__250m_16_days_EVI_doy2019257_aid0001","_250m_16_days_EVI","aid0001",609,-0.0225,0.665,"(-0.0225,0.665)",0.2085,0.1159,0.0134,0.2726,0.4903,0.1919,-0.0225,0.1248,10,17,14.3,7.7,65.63,1.32,38.9,202.46,11.1,7,"22","09","2019","2019",265,2.07944154167984,"In season","Moderate",-0.562404685710952,6.43759531428905
"1835",2019-09-23,"MOD13Q1_006__250m_16_days_EVI_doy2019257_aid0001","_250m_16_days_EVI","aid0001",609,-0.0225,0.665,"(-0.0225,0.665)",0.2085,0.1159,0.0134,0.2726,0.4903,0.1919,-0.0225,0.1248,9,20.2,14.8,6.9,60.86,0,40.7,162.29,10.3,10,"23","09","2019","2019",266,2.39789527279837,"In season","High",-1.63917683030007,9.56082316969992
"1836",2019-09-24,"MOD13Q1_006__250m_16_days_EVI_doy2019257_aid0001","_250m_16_days_EVI","aid0001",609,-0.0225,0.665,"(-0.0225,0.665)",0.2085,0.1159,0.0134,0.2726,0.4903,0.1919,-0.0225,0.1248,13.1,23,17.8,9.8,59.81,0,40.7,167.25,11.1,4,"24","09","2019","2019",267,1.6094379124341,"In season","Moderate",2.3837196184953,12.2837196184953
"1837",2019-09-25,"MOD13Q1_006__250m_16_days_EVI_doy2019257_aid0001","_250m_16_days_EVI","aid0001",609,-0.0225,0.665,"(-0.0225,0.665)",0.2085,0.1159,0.0134,0.2726,0.4903,0.1919,-0.0225,0.1248,11,29.3,19.7,7.1,50.66,0,20.5,170.86,11.1,14,"25","09","2019","2019",268,2.70805020110221,"In season","High",0.206361337319642,18.5063613373196
"1838",2019-09-26,"MOD13Q1_006__250m_16_days_EVI_doy2019257_aid0001","_250m_16_days_EVI","aid0001",609,-0.0225,0.665,"(-0.0225,0.665)",0.2085,0.1159,0.0134,0.2726,0.4903,0.1919,-0.0225,0.1248,12,36,23,4.7,38.84,0,18.4,148.65,10.3,11,"26","09","2019","2019",269,2.484906649788,"In season","High",1.12882500281743,25.1288250028174
"1839",2019-09-27,"MOD13Q1_006__250m_16_days_EVI_doy2019257_aid0001","_250m_16_days_EVI","aid0001",609,-0.0225,0.665,"(-0.0225,0.665)",0.2085,0.1159,0.0134,0.2726,0.4903,0.1919,-0.0225,0.1248,13,32.2,20.5,10.8,61.07,0,25.9,165.35,9.7,13,"27","09","2019","2019",270,2.63905732961526,"In season","High",2.05118729163312,21.2511872916331
"1840",2019-09-28,"MOD13Q1_006__250m_16_days_EVI_doy2019257_aid0001","_250m_16_days_EVI","aid0001",609,-0.0225,0.665,"(-0.0225,0.665)",0.2085,0.1159,0.0134,0.2726,0.4903,0.1919,-0.0225,0.1248,16,29,20.7,12.2,61.74,0,20.5,175.68,10.8,26,"28","09","2019","2019",271,3.29583686600433,"In season","Very high",4.97352488041119,17.9735248804112
"1841",2019-09-29,"MOD13Q1_006__250m_16_days_EVI_doy2019257_aid0001","_250m_16_days_EVI","aid0001",609,-0.0225,0.665,"(-0.0225,0.665)",0.2085,0.1159,0.0134,0.2726,0.4903,0.1919,-0.0225,0.1248,14,18,16.2,12,76.64,7.72,51.8,186.96,10,1,"29","09","2019","2019",272,0.693147180559945,"In season","Low",2.89591444579611,6.89591444579611
"1842",2019-09-30,"MOD13Q1_006__250m_16_days_EVI_doy2019257_aid0001","_250m_16_days_EVI","aid0001",609,-0.0225,0.665,"(-0.0225,0.665)",0.2085,0.1159,0.0134,0.2726,0.4903,0.1919,-0.0225,0.1248,12,19,15.8,9.1,66.19,3.2,44.3,186.52,11.6,0,"30","09","2019","2019",273,0,"In season","Very low",0.818432664432349,7.81843266443235
"1843",2019-10-01,"MOD13Q1_006__250m_16_days_EVI_doy2019273_aid0001","_250m_16_days_EVI","aid0001",603,-0.0504,0.6634,"(-0.0504,0.6634)",0.2201,0.1272,0.0162,0.2922,0.5426,0.2142,-0.0504,0.1242,12,22.8,17.6,8.9,59.47,0,46.4,179.41,11.4,10,"01","10","2019","2019",274,2.39789527279837,"In season","High",0.741156212964373,11.5411562129644
"1844",2019-10-02,"MOD13Q1_006__250m_16_days_EVI_doy2019273_aid0001","_250m_16_days_EVI","aid0001",603,-0.0504,0.6634,"(-0.0504,0.6634)",0.2201,0.1272,0.0162,0.2922,0.5426,0.2142,-0.0504,0.1242,10,25,17.3,10.4,67.81,0,27.7,189.5,10.5,34,"02","10","2019","2019",275,3.55534806148941,"In season","Very high",-1.33583823196334,13.6641617680367
"1845",2019-10-03,"MOD13Q1_006__250m_16_days_EVI_doy2019273_aid0001","_250m_16_days_EVI","aid0001",603,-0.0504,0.6634,"(-0.0504,0.6634)",0.2201,0.1272,0.0162,0.2922,0.5426,0.2142,-0.0504,0.1242,11,22.3,16.8,11.3,71.33,0,25.9,234.86,11.4,22,"03","10","2019","2019",276,3.13549421592915,"In season","Very high",-0.412473993706328,10.8875260062937
"1846",2019-10-04,"MOD13Q1_006__250m_16_days_EVI_doy2019273_aid0001","_250m_16_days_EVI","aid0001",603,-0.0504,0.6634,"(-0.0504,0.6634)",0.2201,0.1272,0.0162,0.2922,0.5426,0.2142,-0.0504,0.1242,13,22.7,16.7,10.3,67.84,0,29.5,290.54,10.9,6,"04","10","2019","2019",277,1.94591014905531,"In season","Moderate",1.51132560437988,11.2113256043799
"1847",2019-10-05,"MOD13Q1_006__250m_16_days_EVI_doy2019273_aid0001","_250m_16_days_EVI","aid0001",603,-0.0504,0.6634,"(-0.0504,0.6634)",0.2201,0.1272,0.0162,0.2922,0.5426,0.2142,-0.0504,0.1242,8,27.1,16.4,9.3,66.74,0,20.5,165.13,11.2,17,"05","10","2019","2019",278,2.89037175789616,"In season","Very high",-3.56436276106024,15.5356372389398
"1848",2019-10-06,"MOD13Q1_006__250m_16_days_EVI_doy2019273_aid0001","_250m_16_days_EVI","aid0001",603,-0.0504,0.6634,"(-0.0504,0.6634)",0.2201,0.1272,0.0162,0.2922,0.5426,0.2142,-0.0504,0.1242,10,21.4,16.4,10.4,69.18,0,22.3,183.83,10.5,18,"06","10","2019","2019",279,2.94443897916644,"In season","Very high",-1.63946241338222,9.76053758661778
"1849",2019-10-07,"MOD13Q1_006__250m_16_days_EVI_doy2019273_aid0001","_250m_16_days_EVI","aid0001",603,-0.0504,0.6634,"(-0.0504,0.6634)",0.2201,0.1272,0.0162,0.2922,0.5426,0.2142,-0.0504,0.1242,14,22.8,17.5,12.1,72.38,0,33.5,260.13,10.8,50,"07","10","2019","2019",280,3.93182563272433,"In season","Very high",2.28610332405841,11.0861033240584
"1850",2019-10-08,"MOD13Q1_006__250m_16_days_EVI_doy2019273_aid0001","_250m_16_days_EVI","aid0001",603,-0.0504,0.6634,"(-0.0504,0.6634)",0.2201,0.1272,0.0162,0.2922,0.5426,0.2142,-0.0504,0.1242,13.2,26.4,17.2,10.8,68.72,5,33.5,266.71,10,15,"08","10","2019","2019",281,2.77258872223978,"In season","Very high",1.41241112790611,14.6124111279061
"1851",2019-10-09,"MOD13Q1_006__250m_16_days_EVI_doy2019273_aid0001","_250m_16_days_EVI","aid0001",603,-0.0504,0.6634,"(-0.0504,0.6634)",0.2201,0.1272,0.0162,0.2922,0.5426,0.2142,-0.0504,0.1242,11,17,14.4,6.8,61.78,2,33.5,178.71,10.8,9,"09","10","2019","2019",282,2.30258509299405,"In season","High",-0.860462325194638,5.13953767480536
"1852",2019-10-10,"MOD13Q1_006__250m_16_days_EVI_doy2019273_aid0001","_250m_16_days_EVI","aid0001",603,-0.0504,0.6634,"(-0.0504,0.6634)",0.2201,0.1272,0.0162,0.2922,0.5426,0.2142,-0.0504,0.1242,9.4,21.7,15.4,5.7,54.25,1.2,29.5,192.68,10.2,11,"10","10","2019","2019",283,2.484906649788,"In season","High",-2.53244035859937,9.76755964140063
"1853",2019-10-11,"MOD13Q1_006__250m_16_days_EVI_doy2019273_aid0001","_250m_16_days_EVI","aid0001",603,-0.0504,0.6634,"(-0.0504,0.6634)",0.2201,0.1272,0.0162,0.2922,0.5426,0.2142,-0.0504,0.1242,10,27.2,17.5,9.2,62.9,0,33.5,174.83,10.6,13,"11","10","2019","2019",284,2.63905732961526,"In season","High",-2.00344629566361,15.1965537043364
"1854",2019-10-12,"MOD13Q1_006__250m_16_days_EVI_doy2019273_aid0001","_250m_16_days_EVI","aid0001",603,-0.0504,0.6634,"(-0.0504,0.6634)",0.2201,0.1272,0.0162,0.2922,0.5426,0.2142,-0.0504,0.1242,12.8,23.8,17.6,10.6,65.91,0,40.7,181.04,11,6,"12","10","2019","2019",285,1.94591014905531,"In season","Moderate",0.726582731164424,11.7265827311644
"1855",2019-10-13,"MOD13Q1_006__250m_16_days_EVI_doy2019273_aid0001","_250m_16_days_EVI","aid0001",603,-0.0504,0.6634,"(-0.0504,0.6634)",0.2201,0.1272,0.0162,0.2922,0.5426,0.2142,-0.0504,0.1242,13.3,27.1,20.6,11,56.95,0,31.7,163.41,9.7,22,"13","10","2019","2019",286,3.13549421592915,"In season","Very high",1.15763231785347,14.9576323178535
"1856",2019-10-14,"MOD13Q1_006__250m_16_days_EVI_doy2019273_aid0001","_250m_16_days_EVI","aid0001",603,-0.0504,0.6634,"(-0.0504,0.6634)",0.2201,0.1272,0.0162,0.2922,0.5426,0.2142,-0.0504,0.1242,14,27.1,18.7,12.1,68,0,25.9,245.04,10.5,35,"14","10","2019","2019",287,3.58351893845611,"In season","Very high",1.78966119737166,14.8896611973717
"1857",2019-10-15,"MOD13Q1_006__250m_16_days_EVI_doy2019273_aid0001","_250m_16_days_EVI","aid0001",603,-0.0504,0.6634,"(-0.0504,0.6634)",0.2201,0.1272,0.0162,0.2922,0.5426,0.2142,-0.0504,0.1242,12,27,18.9,9.7,60.09,0,27.7,168.46,11.4,12,"15","10","2019","2019",288,2.56494935746154,"In season","High",-0.277371924283761,14.7226280757162
"1858",2019-10-16,"MOD13Q1_006__250m_16_days_EVI_doy2019273_aid0001","_250m_16_days_EVI","aid0001",603,-0.0504,0.6634,"(-0.0504,0.6634)",0.2201,0.1272,0.0162,0.2922,0.5426,0.2142,-0.0504,0.1242,13.8,32.1,19.8,9.9,59.02,0,33.5,181.29,11,10,"16","10","2019","2019",289,2.39789527279837,"In season","High",1.45649165888446,19.7564916588845
"1859",2019-10-17,"MOD13Q1_006__250m_16_days_EVI_doy2019289_aid0001","_250m_16_days_EVI","aid0001",607,-0.033,0.653,"(-0.033,0.653)",0.187,0.1096,0.012,0.2453,0.4285,0.1732,-0.033,0.1082,16,30.5,20.8,12.5,64.75,0,33.5,190.42,12,15,"17","10","2019","2019",290,2.77258872223978,"In season","Very high",3.59121065287355,18.0912106528736
"1860",2019-10-18,"MOD13Q1_006__250m_16_days_EVI_doy2019289_aid0001","_250m_16_days_EVI","aid0001",607,-0.033,0.653,"(-0.033,0.653)",0.187,0.1096,0.012,0.2453,0.4285,0.1732,-0.033,0.1082,14,29.9,20.3,14.1,70.88,0,29.5,196.08,11.1,17,"18","10","2019","2019",291,2.89037175789616,"In season","Very high",1.52674376368078,17.4267437636808
"1861",2019-10-19,"MOD13Q1_006__250m_16_days_EVI_doy2019289_aid0001","_250m_16_days_EVI","aid0001",607,-0.033,0.653,"(-0.033,0.653)",0.187,0.1096,0.012,0.2453,0.4285,0.1732,-0.033,0.1082,16.4,30.6,20.2,13.8,70.12,0,33.5,193.09,11.6,17,"19","10","2019","2019",292,2.89037175789616,"In season","Very high",3.86304969730339,18.0630496973034
